district_bps_name,district_bps_code,district_kemendagri_name,district_kemendagri_code,subdistrict_bps_name,subdistrict_bps_code,village_bps_name,village_bps_code,transportation_level,slums_level,popdes_level,poi_level,cases_level,potency_level,risk_level,last_updated
Kuningan,3208,Kab. Kuningan,32.08,Nusaherang,3208021,Haurkuning,3208021001,red,green,yellow,yellow,red,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Nusaherang,3208021,Kertayuga,3208021002,red,green,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Nusaherang,3208021,Windusari,3208021003,red,green,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Nusaherang,3208021,Nusaherang,3208021004,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Nusaherang,3208021,Kertawirama,3208021005,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Nusaherang,3208021,Cikadu,3208021006,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Nusaherang,3208021,Jambar,3208021007,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Nusaherang,3208021,Ciasih,3208021008,red,green,yellow,green,red,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciniru,3208030,Gunungmanik,3208030009,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciniru,3208030,Pinara,3208030010,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciniru,3208030,Cipedes,3208030011,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciniru,3208030,Pamupukan,3208030012,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciniru,3208030,Cijemit,3208030013,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciniru,3208030,Ciniru,3208030014,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciniru,3208030,Rambatan,3208030015,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciniru,3208030,Longkewang,3208030016,red,green,yellow,green,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciniru,3208030,Mungkaldatar,3208030017,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Hantara,3208031,Tundagan,3208031001,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Hantara,3208031,Bunigeulis,3208031002,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Hantara,3208031,Hantara,3208031003,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Hantara,3208031,Cikondang,3208031004,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Hantara,3208031,Pasiragung,3208031005,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Hantara,3208031,Citapen,3208031006,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Hantara,3208031,Pakapasan Hilir,3208031007,red,green,yellow,yellow,green,yellow,green,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Hantara,3208031,Pakapasan Girang,3208031008,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Selajambe,3208040,Cantilan,3208040001,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Selajambe,3208040,Selajambe,3208040002,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Selajambe,3208040,Ciberung,3208040003,red,green,yellow,green,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Selajambe,3208040,Kutawaringin,3208040004,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Selajambe,3208040,Bagawat,3208040005,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Selajambe,3208040,Jamberama,3208040006,red,green,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Selajambe,3208040,Padahurip,3208040007,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Subang,3208050,Tangkolo,3208050001,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Subang,3208050,Pamulihan,3208050002,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Subang,3208050,Jatisari,3208050004,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Subang,3208050,Subang,3208050009,red,green,orange,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Subang,3208050,Bangunjaya,3208050010,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Subang,3208050,Gunungaci,3208050011,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Subang,3208050,Situgede,3208050012,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cilebak,3208051,Mandapajaya,3208051001,red,green,yellow,yellow,green,yellow,green,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cilebak,3208051,Legokherang,3208051002,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cilebak,3208051,Bungurberes,3208051003,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cilebak,3208051,Cilebak,3208051004,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cilebak,3208051,Jalatrang,3208051005,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cilebak,3208051,Patala,3208051006,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cilebak,3208051,Cilimusari,3208051007,red,green,yellow,green,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciwaru,3208060,Citundun,3208060001,red,green,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciwaru,3208060,Sagaranten,3208060006,red,green,yellow,yellow,red,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciwaru,3208060,Sumberjaya,3208060007,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciwaru,3208060,Lebakherang,3208060008,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciwaru,3208060,Cilayung,3208060009,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciwaru,3208060,Ciwaru,3208060010,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciwaru,3208060,Lingga Jaya,3208060011,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciwaru,3208060,Karangbaru,3208060013,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciwaru,3208060,Garajati,3208060014,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciwaru,3208060,Baok,3208060016,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciwaru,3208060,Andamui,3208060017,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciwaru,3208060,Citikur,3208060018,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Karangkancana,3208061,Margacina,3208061001,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Karangkancana,3208061,Jabranti,3208061002,red,green,yellow,yellow,green,yellow,green,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Karangkancana,3208061,Karangkancana,3208061003,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Karangkancana,3208061,Kaduagung,3208061004,red,green,yellow,yellow,green,yellow,green,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Karangkancana,3208061,Segong,3208061005,red,green,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Karangkancana,3208061,Tanjungkerta,3208061006,red,green,yellow,yellow,green,orange,green,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Karangkancana,3208061,Sukasari,3208061007,red,green,yellow,yellow,green,yellow,green,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Karangkancana,3208061,Simpay Jaya,3208061008,red,green,yellow,yellow,green,yellow,green,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Karangkancana,3208061,Cihanjaro,3208061009,red,green,red,yellow,green,orange,green,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cibingbin,3208070,Ciangir,3208070002,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cibingbin,3208070,Cipondok,3208070003,red,green,yellow,yellow,green,orange,green,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cibingbin,3208070,Sukaharja,3208070004,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cibingbin,3208070,Sindangjawa,3208070005,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cibingbin,3208070,Sukamaju,3208070011,red,green,yellow,yellow,red,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cibingbin,3208070,Cibingbin,3208070012,red,green,yellow,orange,orange,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cibingbin,3208070,Citenjo,3208070013,red,green,yellow,yellow,red,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cibingbin,3208070,Dukuhbadag,3208070014,red,green,orange,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cibingbin,3208070,Cisaat,3208070017,red,green,yellow,green,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cibingbin,3208070,Bantarpanjang,3208070018,red,green,yellow,green,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cibeureum,3208071,Cimara,3208071001,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cibeureum,3208071,Kawungsari,3208071002,red,green,yellow,green,red,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cibeureum,3208071,Sukarapih,3208071003,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cibeureum,3208071,Sumurwiru,3208071004,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cibeureum,3208071,Cibeureum,3208071005,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cibeureum,3208071,Randusari,3208071006,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cibeureum,3208071,Sukadana,3208071007,red,green,yellow,green,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cibeureum,3208071,Tarikolot,3208071008,red,green,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Luragung,3208080,Walaharcageur,3208080001,red,green,yellow,green,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Luragung,3208080,Dukuhpicung,3208080002,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Luragung,3208080,Wilanagara,3208080003,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Luragung,3208080,Sindangsari,3208080004,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Luragung,3208080,Cigedang,3208080005,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Luragung,3208080,Luragungtonggoh,3208080006,red,green,yellow,green,red,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Luragung,3208080,Margasari,3208080007,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Luragung,3208080,Cirahayu,3208080008,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Luragung,3208080,Sindangsuka,3208080009,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Luragung,3208080,Cikandang,3208080010,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Luragung,3208080,Panyosogan,3208080011,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Luragung,3208080,Gunungkarung,3208080012,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Luragung,3208080,Dukuhmaja,3208080013,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Luragung,3208080,Luragunglandeuh,3208080014,red,green,yellow,red,red,orange,orange,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Luragung,3208080,Cikaduwetan,3208080015,red,green,yellow,green,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Luragung,3208080,Benda,3208080016,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cimahi,3208081,Cileuya,3208081001,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cimahi,3208081,Margamukti,3208081004,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cimahi,3208081,Cimulya,3208081005,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cimahi,3208081,Gunungsari,3208081006,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cimahi,3208081,Cimahi,3208081007,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cimahi,3208081,Kananga,3208081008,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cimahi,3208081,Cikeusal,3208081009,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cimahi,3208081,Mulyajaya,3208081010,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cimahi,3208081,Sukajaya,3208081011,red,green,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cimahi,3208081,Mekarjaya,3208081012,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cidahu,3208090,Cihideunggirang,3208090001,red,green,yellow,yellow,green,orange,green,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cidahu,3208090,Cihideunghilir,3208090002,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cidahu,3208090,Cidahu,3208090003,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cidahu,3208090,Kertawinangun,3208090004,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cidahu,3208090,Datar,3208090005,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cidahu,3208090,Bunder,3208090006,red,green,yellow,green,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cidahu,3208090,Legok,3208090007,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cidahu,3208090,Cieurih,3208090008,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cidahu,3208090,Nanggela,3208090009,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cidahu,3208090,Cibulan,3208090016,red,green,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cidahu,3208090,Cikeusik,3208090017,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cidahu,3208090,Jatimulya,3208090018,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Kalimanggis,3208091,Kalimanggis Kulon,3208091001,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Kalimanggis,3208091,Kalimanggis Wetan,3208091002,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Kalimanggis,3208091,Cipancur,3208091003,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Kalimanggis,3208091,Partawangunan,3208091004,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Kalimanggis,3208091,Kertawana,3208091005,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Kalimanggis,3208091,Wanasaraya,3208091006,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciawigebang,3208100,Cijagamulya,3208100002,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciawigebang,3208100,Ciomas,3208100003,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciawigebang,3208100,Sidaraja,3208100004,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciawigebang,3208100,Pajawanlor,3208100005,red,green,yellow,green,green,yellow,green,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciawigebang,3208100,Lebaksiuh,3208100006,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciawigebang,3208100,Keramatmulya,3208100007,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciawigebang,3208100,Geresik,3208100008,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciawigebang,3208100,Ciputat,3208100009,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciawigebang,3208100,Kapandayan,3208100010,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciawigebang,3208100,Dukuhdalem,3208100011,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciawigebang,3208100,Pangkalan,3208100014,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciawigebang,3208100,Ciawigebang,3208100015,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciawigebang,3208100,Kadurama,3208100016,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciawigebang,3208100,Pamijahan,3208100017,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciawigebang,3208100,Karangkamulyan,3208100018,red,green,orange,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciawigebang,3208100,Ciawilor,3208100019,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciawigebang,3208100,Cihaur,3208100026,red,yellow,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciawigebang,3208100,Cigarukgak,3208100027,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciawigebang,3208100,Mekarjaya,3208100028,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciawigebang,3208100,Sukaraja,3208100029,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciawigebang,3208100,Padarama,3208100031,red,green,yellow,green,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciawigebang,3208100,Sukadana,3208100032,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciawigebang,3208100,Cikubangmulya,3208100033,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Ciawigebang,3208100,Cihirup,3208100034,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cipicung,3208101,Muncangela,3208101001,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cipicung,3208101,Karoya,3208101002,red,green,orange,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cipicung,3208101,Susukan,3208101003,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cipicung,3208101,Sukamukti,3208101004,red,yellow,yellow,green,red,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cipicung,3208101,Cipicung,3208101005,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cipicung,3208101,Mekarsari,3208101006,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cipicung,3208101,Cimaranten,3208101007,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cipicung,3208101,Pamulihan,3208101008,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cipicung,3208101,Salareuma,3208101009,red,green,red,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Cipicung,3208101,Suganangan,3208101010,red,yellow,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Kuningan,3208,Kab. Kuningan,32.08,Lebakwangi,3208110,Cinagara,3208110014,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
